Package ID,Gluten Content (%),Dough Elasticity Index,Dampening Time (hours),Package Weight (g),Ash content (%),Moisture (%),Package Volume (cm3),Proteins (g)/100g,Quality,Production Mill_Ancient Oak Mill,Production Mill_Happy Blackberry Windmill,Production Mill_Redwood Orchard Watermill,Production Recipe_1.0,Production Recipe_2.0,Production Recipe_3.0,Production Recipe_4.0,Production Recipe_5.0
109860,-0.15754681770472895,0.19231176061660496,1.1571518263597207,0.9022675844802303,0.017623162103150875,1.6202673434986459,0.2858773074350112,-0.5463997389355012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
109982,-0.005800315973969639,0.5174553828029738,0.3389915389729145,0.9965760193374275,-0.9162544450053888,0.17809526211760274,-1.3564610866262004,0.41402426616899307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
110551,-1.6952447019097525,0.6495383165370425,-1.1336969783233368,0.6473909092411312,0.017623162103150875,-0.9550399446817888,-0.1737611669872168,-1.6989085450608954,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
111390,0.5809528240516317,0.40168293241136793,2.548024314917291,-0.21459631539124457,-0.6494322715458061,0.10942040109945317,1.1961099063747223,0.4716497064752615,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
112460,-0.592553455999571,0.5874945171559058,0.01172742401819199,-1.5095080362431352,-2.116954225573508,3.337138868952269,-0.12593468020069845,-0.11420893663847947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
112902,0.5101377899106105,-0.6333398308041892,-0.2337206621978499,0.11263769348829833,0.6846785957521078,0.8648438722990496,-1.2519004563703133,0.43323274627108255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
113077,1.096890929936212,-1.298764909390193,1.2389678550984013,1.6197433927689058,-0.24919901135643188,-0.7146779311182806,-0.8489785721918569,1.057508349589004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
114058,0.0650147181670515,1.4067498405992638,1.6480479987918044,0.912836633214232,0.017623162103150875,-0.7146779311182806,2.583332242311878,-0.6040251792417713,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
116299,2.1995821758463934,-1.6047197276442513,1.4025999125757627,0.24292154422853002,-0.38261009808622326,0.5558069977173978,0.6730298378304472,1.4993033919370706,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
116436,2.3412122441284358,-2.1625808997430265,0.5026235964502758,-0.7794306698485369,-0.5160211848160147,-0.1996164734821985,-0.07299869157014269,2.3060595562248456,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
116462,-0.592553455999571,1.9202635547211446,1.4844159413144433,-1.8082869139157642,-0.9162544450053888,-0.5773282090819937,-1.9974506099343858,0.010646184025103825,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
116784,-1.1894230294738894,1.3641080540830188,0.7480716826663176,0.269344166063523,-1.316487705194763,-0.5773282090819937,-0.28107876334103254,-0.39273189811878373,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
116890,-0.22836185184575009,0.9706309690043676,-2.1154893231875045,-0.1521982776732171,0.017623162103150875,-1.0923896667180817,0.46115433499721914,-0.2198555771999733,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
117414,0.0650147181670515,0.873407695747329,0.3389915389729145,-0.3721157917152422,0.017623162103150875,0.17809526211760274,0.21618192274818945,-0.16223013689370488,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
117793,-0.22836185184575009,0.7946269951585658,0.17535948149555325,0.4545057698456846,0.5512675090223164,-0.5773282090819937,-0.251848809337737,-0.17183437694474962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
117974,-1.2602380636149104,0.3561628253052764,0.01172742401819199,-0.05138581282585958,-0.38261009808622326,0.2467701231357462,-0.03330086142222358,-0.5079827787313222,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
119929,2.047835674115634,-1.772408553119385,0.9935197688823595,-0.23187264505259414,1.8853783763202272,-0.02792932093683375,-0.033624889930677145,1.2111761904057217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120104,-0.3801083535765076,0.5736359365381267,0.25717551023423385,0.6581632089123204,-0.1157879246266405,-0.13094161246404895,-0.10738878948202524,0.18352250494391423,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
120145,0.3583912881798513,-0.3698135901337948,-0.5609847771525723,0.088654082899601,-0.7828433582755975,-0.268291334500342,0.8364665085951051,0.44283698632212726,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
121304,0.2167612198978108,-0.12057234794634245,1.4025999125757627,-0.8580887825419536,-0.6494322715458061,-1.5387762633360205,0.5619380962221993,-0.17183437694474962,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
121861,-0.6734849235893091,0.5700113846842453,0.5844396251889563,0.08560531884171986,0.017623162103150875,0.17809526211760274,0.817086335259716,-1.103445661896108,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
122221,0.2167612198978108,0.7377002101593789,1.4844159413144433,-0.3477256792521699,-0.38261009808622326,-0.4743159175547784,1.4912774820533954,0.19312674499495897,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
124326,-1.0376765277431301,-0.5408071540639373,1.320783883837082,-1.0221122888560885,-0.24919901135643188,-0.5773282090819937,-0.4622104977882288,-1.3435516631722315,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
124935,0.13582975230807262,-0.05724929496971921,-1.297329035800698,0.8225932171008532,0.28444533556273366,-1.0237148056999383,0.9087636041263002,0.5965048271388466,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
125626,0.6517678581926528,0.16821915123492662,0.09354345275687262,-0.6757726918804857,1.0849118559414819,2.0666539401165847,-1.6718343416441226,0.8558193085170596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
127919,1.8252741382438555,-1.940737005392262,-0.7246168346299336,-0.4383755972399237,1.8853783763202272,0.5558069977173978,-1.316361247260991,2.0275365947445434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
128855,-0.8151149918713514,1.715049957111715,-1.8700412369714623,0.4469854851695639,-0.6494322715458061,-1.0237148056999383,-0.2984126744519107,-0.5367954988844565,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
130380,-0.3801083535765076,0.8287404243715619,0.5026235964502758,0.26954741700071044,-0.7828433582755975,-0.78335279213643,-0.28002042489706824,0.010646184025103825,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
130718,-1.8469912036405118,0.14359351952179494,1.4025999125757627,-1.862758165083296,0.5512675090223164,0.4871321366992544,-0.079365871936779,-1.5932619044994016,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
131371,-0.15754681770472895,-0.46767649018857704,-0.4791687484138918,0.6994231491623442,0.28444533556273366,-1.1610645277362253,-0.9666362289617147,-0.7288802999053564,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
132239,0.13582975230807262,0.019399316293231366,1.4025999125757627,0.1439383378159058,-1.1830766184649715,0.41845727568111096,1.179218457604362,0.1739182648928695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
133406,-0.2991768859867694,0.08208274247211167,0.8298877114049983,0.7358050669197536,0.5512675090223164,0.17809526211760274,-0.7410369284056294,-0.6424421394459521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
133642,0.2167612198978108,0.11672919401656105,0.09354345275687262,0.4002377696153402,0.28444533556273366,-0.3369661955184854,-0.5876320269231741,-0.1910428570468391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
134816,-0.2991768859867694,1.0420559614190783,-1.297329035800698,0.2597913720154816,0.417856422292525,-0.268291334500342,-0.34025916063996076,0.1739182648928695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136558,0.28757625403883014,-0.06758992819990801,-1.1336969783233368,0.5660905343642314,-0.6494322715458061,-0.78335279213643,-0.6767971669241243,0.7309641878534745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
138516,0.9451444282054526,-1.0270301248154217,1.4025999125757627,0.11588970848336692,0.9515007692116906,-1.0237148056999383,-1.2307589076436478,0.3563988258627229,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
138605,-0.3801083535765076,-0.4695953705818081,0.01172742401819199,0.556131238441815,0.15103424883294225,-0.6460030701001371,1.4941061742626358,-0.45035733842505216,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
140008,-1.0376765277431301,2.243381692047991,0.7480716826663176,0.12788151377770404,0.15103424883294225,-0.7146779311182806,-0.03984044674560982,-0.8537354205689397,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
140433,0.5809528240516317,0.46042199333749567,-1.951857265710143,0.19414131930238554,0.28444533556273366,-0.13094161246404895,-0.7470216703925849,0.6445260273940702,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
140591,-0.7442999577303303,-1.3721087821981344,-1.4609610932780592,0.2679214095031877,2.0187894630500187,-0.3369661955184854,-0.2902234894493852,-0.5367954988844565,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
141467,-0.9668614936021089,-0.11577514696326546,0.01172742401819199,-0.5111394327547655,-0.7828433582755975,1.1052058858625577,-0.6489282940651112,-1.4588025437847718,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
141765,-0.592553455999571,0.038161702360379385,1.4844159413144433,0.2963765407101015,-1.1830766184649715,-0.6460030701001371,1.0038788840661008,-0.8249227004158055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
141815,-0.5217384218585498,-0.635898337995164,-0.39735271967521113,0.6561306995403996,-0.38261009808622326,-0.7146779311182806,-0.11955660472862191,-0.6616506195480415,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
142565,-0.22836185184575009,-0.4687425348514837,0.666255653927637,0.5063347588297101,-0.38261009808622326,1.3799053299351376,0.06867026454250971,-0.6328378993949073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
142674,-0.6734849235893091,0.3589345414288327,-0.7246168346299336,1.477874238608712,-0.9162544450053888,-0.02792932093683375,1.6079267362796055,-0.25827253740415396,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
142729,-0.592553455999571,1.0804335692836986,0.8298877114049983,0.24678331203518408,-0.5160211848160147,-0.6460030701001371,0.6962212804833604,0.10668858453555462,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
143108,-1.3310530977559316,0.4767324766799592,0.5844396251889563,0.8059266402510892,0.8180896824818992,-0.40564105653662885,-0.3089050645840042,-1.5740534243973103,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
143173,1.6128290358207922,-0.942705991979547,-0.31553669093653053,0.9408852625467478,0.5512675090223164,0.3497824146629614,1.6389112057929913,1.9122857141320029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
144203,0.13582975230807262,0.2359129873294654,1.320783883837082,-2.8424276823499808,-0.9162544450053888,-0.5773282090819937,0.5694264636506837,-0.5271912588334118,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
146171,0.0650147181670515,0.17045784502702957,-0.9700649208459755,0.03255682423454641,-1.0496655317351802,-0.268291334500342,0.4877706742444082,0.43323274627108255,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
146745,-2.292114275384071,0.7594475212826639,1.4025999125757627,0.36243309529757245,-0.6494322715458061,-0.9550399446817888,0.2954286832685694,-1.8045551856223891,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
146971,-0.5217384218585498,0.9101862366175902,-0.39735271967521113,-0.17008436014615216,-0.1157879246266405,-0.5773282090819937,-0.7692942924805899,-0.47917005857818806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
147328,0.2167612198978108,-0.31459247659525735,0.01172742401819199,0.3120268628739052,0.8180896824818992,-0.5773282090819937,-1.1322624124122485,-0.07579197643430052,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
147537,0.3583912881798513,0.06161468494431403,-0.5609847771525723,-0.006467355706369172,0.6846785957521078,-0.5773282090819937,1.3671126226348709,-0.11420893663847947,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
147842,-0.8151149918713514,0.4790777749383533,-1.4609610932780592,0.1404830718836266,-0.5160211848160147,-0.13094161246404895,0.038347571808518034,-1.0842371817940186,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
148074,-1.1894230294738894,1.3105926120051312,0.5844396251889563,-0.5406108186476396,-0.9162544450053888,-0.40564105653662885,1.4150914391374405,-0.8441311805178949,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
148363,1.167705964077233,-0.42439507687458844,1.2389678550984013,-1.3838989570583304,-0.5160211848160147,-0.5773282090819937,-0.46879638731008,0.7981938682107894,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
148450,-1.0376765277431301,1.0272379406046828,-0.7246168346299336,-0.4895948334123869,-0.7828433582755975,1.3799053299351376,-0.5147600128149643,-0.7480887800074458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
148653,-1.2602380636149104,1.0130595465880317,-2.9336496105743106,0.18987304962135657,0.417856422292525,-0.8520276531545735,0.34437595359453343,-1.295530462917008,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
149062,-0.15754681770472895,-0.16598585058614362,0.3389915389729145,0.39068497556729875,0.15103424883294225,0.7274941502627627,1.5884587968164603,-0.16223013689370488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
